trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint,checkpoint_id,continuous_pickup,continuous_drop_off
AttleboroWork-715854-608,06:22:00,06:22:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715854-608,06:24:00,06:24:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715854-608,06:27:00,06:27:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715854-608,06:30:00,06:30:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715854-608,06:34:00,06:34:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715854-608,06:40:00,06:40:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715854-608,06:44:00,06:44:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715854-608,06:50:00,06:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715855-614,07:05:00,07:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715855-614,07:09:00,07:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715855-614,07:13:00,07:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715855-614,07:16:00,07:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715855-614,07:22:00,07:22:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715855-614,07:24:00,07:24:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715855-614,07:27:00,07:27:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715855-614,07:30:00,07:30:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715855-614,07:34:00,07:34:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715855-614,07:40:00,07:40:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715855-614,07:44:00,07:44:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715855-614,07:50:00,07:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715856-617,06:50:00,06:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715856-617,06:55:00,06:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715856-617,06:58:00,06:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715856-617,07:03:00,07:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715856-617,07:06:00,07:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715856-617,07:09:00,07:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715856-617,07:11:00,07:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715856-617,07:13:00,07:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715856-617,07:23:00,07:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715856-617,07:26:00,07:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715856-617,07:29:00,07:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715856-617,07:35:00,07:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715857-620,08:05:00,08:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715857-620,08:09:00,08:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715857-620,08:13:00,08:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715857-620,08:16:00,08:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715857-620,08:22:00,08:22:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715857-620,08:24:00,08:24:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715857-620,08:27:00,08:27:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715857-620,08:30:00,08:30:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715857-620,08:34:00,08:34:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715857-620,08:40:00,08:40:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715857-620,08:44:00,08:44:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715857-620,08:50:00,08:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715858-621,07:50:00,07:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715858-621,07:55:00,07:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715858-621,07:58:00,07:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715858-621,08:03:00,08:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715858-621,08:06:00,08:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715858-621,08:09:00,08:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715858-621,08:11:00,08:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715858-621,08:13:00,08:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715858-621,08:23:00,08:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715858-621,08:26:00,08:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715858-621,08:29:00,08:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715858-621,08:35:00,08:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715859-625,08:50:00,08:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715859-625,08:55:00,08:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715859-625,08:58:00,08:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715859-625,09:03:00,09:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715859-625,09:06:00,09:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715859-625,09:09:00,09:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715859-625,09:11:00,09:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715859-625,09:13:00,09:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715859-625,09:23:00,09:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715859-625,09:26:00,09:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715859-625,09:29:00,09:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715859-625,09:35:00,09:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715860-626,09:05:00,09:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715860-626,09:09:00,09:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715860-626,09:13:00,09:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715860-626,09:16:00,09:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715860-626,09:21:00,09:21:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715860-626,09:23:00,09:23:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715860-626,09:25:00,09:25:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715860-626,09:28:00,09:28:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715860-626,09:31:00,09:31:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715860-626,09:37:00,09:37:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715860-626,09:40:00,09:40:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715860-626,09:46:00,09:46:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715861-629,09:50:00,09:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715861-629,09:55:00,09:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715861-629,09:58:00,09:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715861-629,10:03:00,10:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715861-629,10:06:00,10:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715861-629,10:09:00,10:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715861-629,10:11:00,10:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715861-629,10:13:00,10:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715861-629,10:23:00,10:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715861-629,10:26:00,10:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715861-629,10:29:00,10:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715861-629,10:35:00,10:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715862-630,10:05:00,10:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715862-630,10:09:00,10:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715862-630,10:13:00,10:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715862-630,10:16:00,10:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715862-630,10:21:00,10:21:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715862-630,10:23:00,10:23:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715862-630,10:25:00,10:25:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715862-630,10:28:00,10:28:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715862-630,10:31:00,10:31:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715862-630,10:37:00,10:37:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715862-630,10:40:00,10:40:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715862-630,10:45:00,10:45:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715863-633,10:50:00,10:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715863-633,10:55:00,10:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715863-633,10:58:00,10:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715863-633,11:03:00,11:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715863-633,11:06:00,11:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715863-633,11:09:00,11:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715863-633,11:11:00,11:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715863-633,11:13:00,11:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715863-633,11:23:00,11:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715863-633,11:26:00,11:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715863-633,11:29:00,11:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715863-633,11:35:00,11:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715864-634,11:05:00,11:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715864-634,11:09:00,11:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715864-634,11:13:00,11:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715864-634,11:16:00,11:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715864-634,11:21:00,11:21:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715864-634,11:23:00,11:23:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715864-634,11:25:00,11:25:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715864-634,11:28:00,11:28:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715864-634,11:31:00,11:31:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715864-634,11:37:00,11:37:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715864-634,11:40:00,11:40:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715864-634,11:45:00,11:45:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715865-637,11:50:00,11:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715865-637,11:55:00,11:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715865-637,11:58:00,11:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715865-637,12:03:00,12:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715865-637,12:06:00,12:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715865-637,12:09:00,12:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715865-637,12:11:00,12:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715865-637,12:13:00,12:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715865-637,12:23:00,12:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715865-637,12:26:00,12:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715865-637,12:29:00,12:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715865-637,12:35:00,12:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715866-638,12:05:00,12:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715866-638,12:09:00,12:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715866-638,12:13:00,12:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715866-638,12:16:00,12:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715866-638,12:21:00,12:21:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715866-638,12:23:00,12:23:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715866-638,12:25:00,12:25:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715866-638,12:28:00,12:28:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715866-638,12:31:00,12:31:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715866-638,12:37:00,12:37:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715866-638,12:40:00,12:40:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715866-638,12:45:00,12:45:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715867-641,12:50:00,12:50:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715867-641,12:55:00,12:55:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715867-641,12:58:00,12:58:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715867-641,13:03:00,13:03:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715867-641,13:06:00,13:06:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715867-641,13:09:00,13:09:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715867-641,13:11:00,13:11:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715867-641,13:13:00,13:13:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715867-641,13:23:00,13:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715867-641,13:26:00,13:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715867-641,13:29:00,13:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715867-641,13:35:00,13:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715868-642,13:05:00,13:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715868-642,13:09:00,13:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715868-642,13:13:00,13:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715868-642,13:16:00,13:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715868-642,13:21:00,13:21:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715868-642,13:23:00,13:23:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715868-642,13:25:00,13:25:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715868-642,13:28:00,13:28:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715868-642,13:31:00,13:31:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715868-642,13:37:00,13:37:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715868-642,13:40:00,13:40:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715868-642,13:45:00,13:45:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715869-645,13:55:00,13:55:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715869-645,14:00:00,14:00:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715869-645,14:03:00,14:03:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715869-645,14:08:00,14:08:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715869-645,14:11:00,14:11:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715869-645,14:14:00,14:14:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715869-645,14:16:00,14:16:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715869-645,14:18:00,14:18:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715869-645,14:23:00,14:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715869-645,14:26:00,14:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715869-645,14:29:00,14:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715869-645,14:35:00,14:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715870-646,14:05:00,14:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715870-646,14:09:00,14:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715870-646,14:13:00,14:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715870-646,14:16:00,14:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715870-646,14:26:00,14:26:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715870-646,14:28:00,14:28:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715870-646,14:30:00,14:30:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715870-646,14:33:00,14:33:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715870-646,14:36:00,14:36:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715870-646,14:42:00,14:42:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715870-646,14:45:00,14:45:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715870-646,14:50:00,14:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715871-649,14:55:00,14:55:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715871-649,15:00:00,15:00:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715871-649,15:03:00,15:03:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715871-649,15:08:00,15:08:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715871-649,15:11:00,15:11:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715871-649,15:14:00,15:14:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715871-649,15:16:00,15:16:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715871-649,15:18:00,15:18:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715871-649,15:23:00,15:23:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715871-649,15:26:00,15:26:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715871-649,15:29:00,15:29:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715871-649,15:35:00,15:35:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715872-650,15:05:00,15:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715872-650,15:09:00,15:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715872-650,15:13:00,15:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715872-650,15:16:00,15:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715872-650,15:26:00,15:26:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715872-650,15:28:00,15:28:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715872-650,15:30:00,15:30:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715872-650,15:33:00,15:33:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715872-650,15:36:00,15:36:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715872-650,15:42:00,15:42:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715872-650,15:45:00,15:45:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715872-650,15:50:00,15:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715873-654,16:05:00,16:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715873-654,16:09:00,16:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715873-654,16:13:00,16:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715873-654,16:16:00,16:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715873-654,16:26:00,16:26:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715873-654,16:28:00,16:28:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715873-654,16:30:00,16:30:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715873-654,16:33:00,16:33:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715873-654,16:36:00,16:36:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715873-654,16:42:00,16:42:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715873-654,16:45:00,16:45:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715873-654,16:50:00,16:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715874-655,15:55:00,15:55:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715874-655,16:00:00,16:00:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715874-655,16:03:00,16:03:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715874-655,16:08:00,16:08:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715874-655,16:11:00,16:11:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715874-655,16:14:00,16:14:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715874-655,16:16:00,16:16:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715874-655,16:18:00,16:18:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715874-655,16:24:00,16:24:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715874-655,16:27:00,16:27:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715874-655,16:31:00,16:31:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715874-655,16:38:00,16:38:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715875-660,17:07:00,17:07:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715875-660,17:11:00,17:11:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715875-660,17:15:00,17:15:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715875-660,17:18:00,17:18:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715875-660,17:28:00,17:28:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715875-660,17:30:00,17:30:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715875-660,17:32:00,17:32:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715875-660,17:35:00,17:35:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715875-660,17:38:00,17:38:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715875-660,17:45:00,17:45:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715875-660,17:49:00,17:49:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715875-660,17:55:00,17:55:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715876-661,16:55:00,16:55:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715876-661,17:00:00,17:00:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715876-661,17:03:00,17:03:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715876-661,17:08:00,17:08:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715876-661,17:12:00,17:12:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715876-661,17:15:00,17:15:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715876-661,17:18:00,17:18:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715876-661,17:20:00,17:20:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715876-661,17:26:00,17:26:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715876-661,17:29:00,17:29:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715876-661,17:33:00,17:33:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715876-661,17:41:00,17:41:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715877-666,18:05:00,18:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715877-666,18:09:00,18:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715877-666,18:13:00,18:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715877-666,18:16:00,18:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715877-666,18:26:00,18:26:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715877-666,18:28:00,18:28:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715877-666,18:30:00,18:30:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715877-666,18:33:00,18:33:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715877-666,18:36:00,18:36:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715877-666,18:42:00,18:42:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715877-666,18:45:00,18:45:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715877-666,18:50:00,18:50:00,NEC-2287,110,,1,0,1,,,
AttleboroWork-715878-667,17:55:00,17:55:00,NEC-2287,0,,0,1,1,,,
AttleboroWork-715878-667,18:00:00,18:00:00,NEC-2276-01,10,,0,0,1,,,
AttleboroWork-715878-667,18:03:00,18:03:00,NEC-2265-01,20,,0,0,1,,,
AttleboroWork-715878-667,18:08:00,18:08:00,NEC-2237-03,30,,0,0,1,,,
AttleboroWork-715878-667,18:11:00,18:11:00,NB-0064-S,40,,0,0,1,,,
AttleboroWork-715878-667,18:14:00,18:14:00,NB-0072-S,50,,0,0,1,,,
AttleboroWork-715878-667,18:16:00,18:16:00,NB-0076-S,60,,0,0,1,,,
AttleboroWork-715878-667,18:18:00,18:18:00,NB-0080-S,70,,0,0,1,,,
AttleboroWork-715878-667,18:24:00,18:24:00,NB-0109-S,80,,0,0,1,,,
AttleboroWork-715878-667,18:27:00,18:27:00,NB-0120-S,90,,0,0,1,,,
AttleboroWork-715878-667,18:31:00,18:31:00,NB-0127-S,100,,0,0,1,,,
AttleboroWork-715878-667,18:38:00,18:38:00,NB-0137-S,110,,1,0,1,,,
AttleboroWork-715879-672,19:05:00,19:05:00,NB-0137-S,0,,0,1,1,,,
AttleboroWork-715879-672,19:09:00,19:09:00,NB-0127-S,10,,0,0,1,,,
AttleboroWork-715879-672,19:13:00,19:13:00,NB-0120-S,20,,0,0,1,,,
AttleboroWork-715879-672,19:16:00,19:16:00,NB-0109-S,30,,0,0,1,,,
AttleboroWork-715879-672,19:26:00,19:26:00,NB-0080-S,40,,0,0,1,,,
AttleboroWork-715879-672,19:28:00,19:28:00,NB-0076-S,50,,0,0,1,,,
AttleboroWork-715879-672,19:30:00,19:30:00,NB-0072-S,60,,0,0,1,,,
AttleboroWork-715879-672,19:33:00,19:33:00,NB-0064-S,70,,0,0,1,,,
AttleboroWork-715879-672,19:36:00,19:36:00,NEC-2237-05,80,,0,0,1,,,
AttleboroWork-715879-672,19:42:00,19:42:00,NEC-2265-03,90,,0,0,0,,,
AttleboroWork-715879-672,19:45:00,19:45:00,NEC-2276-03,100,,0,0,0,,,
AttleboroWork-715879-672,19:50:00,19:50:00,NEC-2287,110,,1,0,1,,,
