stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,station_id_additional
9070152,,Hynes Convention Center - Cambria St @ Boylston St,Hynes Convention Center - Green Line Park Street & North Shuttle - Cambria St @ Boylston St,,Park Street & North Shuttle,42.3473,-71.086917,,,,,0,,1,Boston,Cambria Street,Boylston Street,3.0,[]
9070154,,Copley - Opp 575 Boylston St,Copley - Green Line Shuttle - Opp 575 Boylston St,,Green Line Shuttle,42.350283,-71.076293,,,,,0,,1,Boston,Boylston Street,,3.0,[]
9070155,,Copley - Saint James Ave @ Trinity Pl,Copley - Green Line Westbound Shuttle - Saint James Ave @ Trinity Pl,,Westbound Shuttle,42.34966,-71.07578,,,,,0,,1,Boston,Saint James Avenue,Trinity Place,3.0,[]
9070156,,Arlington,Arlington - Green Line Park St & North Shuttle,,Park Street & North Shuttle,42.351765,-71.070881,,,,,0,,1,Boston,,,3.0,"""['place-armnl', '70156', '70157', 'node-435-lobby', 'node-435-platform', 'node-436-lobby', 'node-436-platform', 'node-962-lobby', 'node-962-platform', 'node-963-lobby', 'node-963-platform', 'node-964-lobby', 'node-armnl-ebstairs-lobby', 'node-armnl-ebstairs-platform', 'node-armnl-eescstairs-escalator', 'node-armnl-eescstairs-lobby', 'node-armnl-farepaid', 'node-armnl-fareunpaid', 'node-armnl-nstairs-lobby', 'node-armnl-nwstairs-lobby', 'node-armnl-sestairs-lobby', 'node-armnl-swstairs-lobby', 'node-armnl-wbstairs-lobby', 'node-armnl-wbstairs-platform', 'node-armnl-wescstairs-escalator', 'node-armnl-wescstairs-lobby']"""
9070160,,Riverside,Riverside - Green Line Shuttle,,Green Line Shuttle,42.33721,-71.252673,,,,,0,,1,Newton,,,3.0,"""['place-river', '70160', '70161', 'node-river-estairs-lobby', 'node-river-farepaid', 'node-river-fareunpaid', 'node-river-ramp-lobby', 'node-river-wstairs-lobby']"""
9070162,,Woodland,Woodland - Green Line Shuttle,,Green Line Shuttle,42.332975,-71.243312,,,,,0,,1,Newton,,,3.0,"""['place-woodl', '70162', '70163']"""
9070164,,Waban - Beacon St @ Waban,Waban - Green Line Park St & North Shuttle - Beacon St @ Waban,,Park Street & North Shuttle,42.326268,-71.231039,,,,,0,,1,Newton,Beacon Street,Collins Road,3.0,[]
9070165,,Waban - Beacon St opp Waban,Waban - Green Line Riverside Shuttle - Beacon St opp Waban,,Riverside Shuttle,42.326372,-71.231098,,,,,0,,1,Newton,Beacon Street,Collins Road,3.0,[]
9070169,,Newton Highlands - Walnut St,Newton Highlands - Green Line Shuttle - Walnut St,,Green Line Shuttle,42.32176,-71.20616,,,,,0,,1,Newton,Walnut Street,,3.0,[]
9070170,,Newton Centre - Langley Rd @ Braeland Ave,Newton Centre - Green Line Park St & North Shuttle - Langley Rd @ Braeland Ave,,Park Street & North Shuttle,42.329898,-71.191152,,,,,0,,1,Newton,Langley Road,Braeland Avenue,3.0,[]
9070171,,Newton Centre - Langley Rd opp Braeland Ave,Newton Centre - Green Line Riverside Shuttle - Langley Rd opp Braeland Ave,,Riverside Shuttle,42.329976,-71.190997,,,,,0,,1,Newton,Langley Road,Braeland Avenue,3.0,[]
9070178,,Brookline Hills - Boylston St @ Cypress St,Brookline Hills - Green Line Riverside Shuttle - Boylston St @ Cypress St,,Riverside Shuttle,42.330044,-71.126602,,,,,0,,1,Brookline,Boylston Street,Cypress Street,3.0,"""['9070179']"""
9070180,,Brookline Village - Pearl St @ Brookline Place Parking,Brookline Village - Green Line Park St & North Shuttle - Pearl St @ Brookline Place Parking,,Park Street & North Shuttle,42.332733,-71.115961,,,,,0,,1,Brookline,Pearl Street,,3.0,[]
9070184,,Hynes Convention Center - Commonwealth Ave @ Massachusetts Ave,Hynes Convention Center - Green Line Shuttle,,Green Line Shuttle,42.34932,-71.08859,,,,,0,,1,Boston,Commonwealth Avenue,Massachusetts Avenue,3.0,[]
9070185,,Kenmore - Commonwealth Ave @ Kenmore St,Kenmore - Green Line Shuttle,,Green Line Shuttle,42.34916,-71.0949,,,,,0,,1,Boston,Commonwealth Avenue,Kenmore Street,3.0,"""['9170151']"""
9070186,,Boston University East - 610 Commonwealth Ave,Boston University East - 610 Commonwealth Ave - Green Line Park Street & North Shuttle,,Green Line Park Street & North Shuttle,42.3493,-71.10212,,,,,0,,1,Boston,Commonwealth Avenue,,3.0,[]
9070211,,Saint Mary's Street,Saint Mary's Street - Green Line Westbound Shuttle,,Westbound Shuttle,42.346095,-71.107571,,,,,0,,1,Brookline,,,3.0,"""['place-smary', '70211', '70212']"""
9070212,,Saint Mary's Street - Beacon St @ Saint Mary's St,Saint Mary's Street - Green Line Park Street & North Shuttle - Beacon St @ Saint Mary's St,,Park Street & North Shuttle,42.345892,-71.107009,,,,,0,,1,Brookline,Beacon Street,Saint Mary's Street,3.0,[]
9070213,,Hawes Street,Hawes Street - Green Line Cleveland Circle Shuttle,,Cleveland Circle Shuttle,42.345234,-71.110831,,,,,0,,1,Brookline,,,3.0,"""['place-hwsst', '70213', '70214']"""
9070214,,Hawes Street - 1089 Beacon St,Hawes Street - Green Line Park Street & North Shuttle - 1089 Beacon St,,Park Street & North Shuttle,42.3449,-71.11065,,,,,0,,1,Brookline,Beacon Street,Hawes Street,3.0,[]
9070215,,Kent Street,Kent Street - Green Line Cleveland Circle Shuttle,,Cleveland Circle Shuttle,42.344407,-71.11386,,,,,0,,1,Brookline,,,3.0,"""['9070216', 'place-kntst', '70215', '70216']"""
9070217,,Saint Paul Street,Saint Paul Street - Green Line Cleveland Circle Shuttle,,Cleveland Circle Shuttle,42.343636,-71.116713,,,,,0,,1,Brookline,,,3.0,"""['place-stpul', '70217', '70218']"""
9070218,,Saint Paul Street - 1253 Beacon St,Saint Paul Street - Green Line Park Street & North Shuttle - 1253 Beacon St,,Park Street & North Shuttle,42.34282,-71.11804,,,,,0,,1,Brookline,Beacon Street,Saint Paul Street,3.0,[]
9070219,,Coolidge Corner,Coolidge Corner - Green Line Cleveland Circle Shuttle,,Cleveland Circle Shuttle,42.342387,-71.121007,,,,,0,,1,Brookline,,,3.0,"""['9070220', 'place-cool', '70219', '70220']"""
